traffic_type,ts,src_ip,src_port,dst_ip,dst_port,label,kali_source,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,smean,dmean,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_sm_ips_ports,proto,service,state
nmap_scan,1787876244.532538,192.168.10.30,51345,192.168.10.20,863,1,1,0.00039,1,1,44,40,5128.205128205128,902564.1025641026,820512.8205128205,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.532538,192.168.10.30,51345,192.168.10.20,161,1,1,0.000538,1,1,44,40,3717.4721189591082,654275.092936803,594795.5390334573,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.532538,192.168.10.30,51345,192.168.10.20,134,1,1,0.000863,1,1,44,40,2317.497103128621,407879.4901506373,370799.5365005793,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.532709,192.168.10.30,51345,192.168.10.20,960,1,1,0.000692,1,1,44,40,2890.173410404624,508670.5202312139,462427.74566473986,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.532709,192.168.10.30,51345,192.168.10.20,795,1,1,0.00074,1,1,44,40,2702.702702702703,475675.6756756757,432432.4324324324,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.532831,192.168.10.30,51345,192.168.10.20,279,1,1,0.000809,1,1,44,40,2472.187886279357,435105.06798516685,395550.06180469715,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.532928,192.168.10.30,51345,192.168.10.20,958,1,1,0.000712,1,1,44,40,2808.9887640449438,494382.02247191017,449438.20224719105,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.533001,192.168.10.30,51345,192.168.10.20,802,1,1,0.000639,1,1,44,40,3129.8904538341158,550860.7198748044,500782.4726134585,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.534102,192.168.10.30,51345,192.168.10.20,571,1,1,0.000521,1,1,44,40,3838.7715930902114,675623.8003838772,614203.4548944338,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.534102,192.168.10.30,51345,192.168.10.20,381,1,1,0.000521,1,1,44,40,3838.7715930902114,675623.8003838772,614203.4548944338,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.53427,192.168.10.30,51345,192.168.10.20,678,1,1,0.000601,1,1,44,40,3327.787021630616,585690.5158069883,532445.9234608986,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.53427,192.168.10.30,51345,192.168.10.20,49,1,1,0.000907,1,1,44,40,2205.071664829107,388092.6130099228,352811.4663726571,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.534303,192.168.10.30,51345,192.168.10.20,126,1,1,0.000874,1,1,44,40,2288.329519450801,402745.99542334094,366132.72311212815,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.534622,192.168.10.30,51345,192.168.10.20,848,1,1,0.000599,1,1,44,40,3338.89816360601,587646.0767946577,534223.7061769615,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.534623,192.168.10.30,51345,192.168.10.20,310,1,1,0.000883,1,1,44,40,2265.0056625141565,398640.99660249153,362400.906002265,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.534623,192.168.10.30,51345,192.168.10.20,540,1,1,0.000981,1,1,44,40,2038.7359836901119,358817.5331294597,326197.7573904179,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.534623,192.168.10.30,51345,192.168.10.20,490,1,1,0.0013,1,1,44,40,1538.4615384615386,270769.2307692308,246153.84615384616,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.534871,192.168.10.30,51345,192.168.10.20,163,1,1,0.001052,1,1,44,40,1901.1406844106464,334600.7604562738,304182.5095057034,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.534871,192.168.10.30,51345,192.168.10.20,146,1,1,0.001109,1,1,44,40,1803.4265103697026,317403.06582506764,288548.2416591524,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.535177,192.168.10.30,51345,192.168.10.20,290,1,1,0.000803,1,1,44,40,2490.6600249066,438356.16438356164,398505.60398505605,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.535177,192.168.10.30,51345,192.168.10.20,236,1,1,0.001047,1,1,44,40,1910.2196752626553,336198.66284622735,305635.14804202487,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.535506,192.168.10.30,51345,192.168.10.20,330,1,1,0.000718,1,1,44,40,2785.515320334262,490250.69637883006,445682.4512534819,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.535507,192.168.10.30,51345,192.168.10.20,807,1,1,0.000717,1,1,44,40,2789.400278940028,490934.4490934449,446304.0446304045,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.535923,192.168.10.30,51345,192.168.10.20,469,1,1,0.000746,1,1,44,40,2680.965147453083,471849.8659517426,428954.4235924933,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.535923,192.168.10.30,51345,192.168.10.20,494,1,1,0.000746,1,1,44,40,2680.965147453083,471849.8659517426,428954.4235924933,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.535923,192.168.10.30,51345,192.168.10.20,1,1,1,0.000746,1,1,44,40,2680.965147453083,471849.8659517426,428954.4235924933,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.53598,192.168.10.30,51345,192.168.10.20,281,1,1,0.000689,1,1,44,40,2902.7576197387516,510885.34107402025,464441.21915820026,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536224,192.168.10.30,51345,192.168.10.20,798,1,1,0.000633,1,1,44,40,3159.55766192733,556082.1484992101,505529.22590837284,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536224,192.168.10.30,51345,192.168.10.20,112,1,1,0.000633,1,1,44,40,3159.55766192733,556082.1484992101,505529.22590837284,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536224,192.168.10.30,51345,192.168.10.20,774,1,1,0.000719,1,1,44,40,2781.641168289291,489568.84561891516,445062.5869262865,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536669,192.168.10.30,51345,192.168.10.20,569,1,1,0.000524,1,1,44,40,3816.793893129771,671755.7251908396,610687.0229007633,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536669,192.168.10.30,51345,192.168.10.20,821,1,1,0.000524,1,1,44,40,3816.793893129771,671755.7251908396,610687.0229007633,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536669,192.168.10.30,51345,192.168.10.20,6,1,1,0.000625,1,1,44,40,3200.0,563200.0,512000.0,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536669,192.168.10.30,51345,192.168.10.20,460,1,1,0.000697,1,1,44,40,2869.4404591104735,505021.52080344333,459110.4734576757,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536857,192.168.10.30,51345,192.168.10.20,278,1,1,0.000592,1,1,44,40,3378.3783783783783,594594.5945945947,540540.5405405406,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536857,192.168.10.30,51345,192.168.10.20,318,1,1,0.000722,1,1,44,40,2770.083102493075,487534.6260387812,443213.29639889195,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536943,192.168.10.30,51345,192.168.10.20,393,1,1,0.000699,1,1,44,40,2861.230329041488,503576.5379113019,457796.85264663806,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536943,192.168.10.30,51345,192.168.10.20,932,1,1,0.000861,1,1,44,40,2322.8803716608595,408826.94541231124,371660.85946573754,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.536943,192.168.10.30,51345,192.168.10.20,982,1,1,0.000905,1,1,44,40,2209.9447513812156,388950.27624309395,353591.1602209945,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537193,192.168.10.30,51345,192.168.10.20,829,1,1,0.0007,1,1,44,40,2857.1428571428573,502857.14285714284,457142.85714285716,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537193,192.168.10.30,51345,192.168.10.20,538,1,1,0.000852,1,1,44,40,2347.417840375587,413145.5399061033,375586.8544600939,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537294,192.168.10.30,51345,192.168.10.20,716,1,1,0.000751,1,1,44,40,2663.1158455392806,468708.3888149134,426098.5352862849,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537366,192.168.10.30,51345,192.168.10.20,797,1,1,0.000814,1,1,44,40,2457.002457002457,432432.4324324324,393120.3931203931,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537449,192.168.10.30,51345,192.168.10.20,512,1,1,0.000815,1,1,44,40,2453.98773006135,431901.84049079753,392638.03680981597,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537579,192.168.10.30,51345,192.168.10.20,55,1,1,0.000812,1,1,44,40,2463.054187192118,433497.5369458128,394088.6699507389,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537642,192.168.10.30,51345,192.168.10.20,149,1,1,0.00082,1,1,44,40,2439.0243902439024,429268.2926829268,390243.9024390244,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537804,192.168.10.30,51345,192.168.10.20,506,1,1,0.000768,1,1,44,40,2604.1666666666665,458333.3333333333,416666.6666666666,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537804,192.168.10.30,51345,192.168.10.20,9,1,1,0.000917,1,1,44,40,2181.0250817884407,383860.41439476557,348964.0130861505,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.537893,192.168.10.30,51345,192.168.10.20,348,1,1,0.000865,1,1,44,40,2312.1387283236995,406936.4161849711,369942.19653179194,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.538045,192.168.10.30,51345,192.168.10.20,652,1,1,0.000823,1,1,44,40,2430.1336573511544,427703.5236938032,388821.3851761847,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.538045,192.168.10.30,51345,192.168.10.20,537,1,1,0.000917,1,1,44,40,2181.0250817884407,383860.41439476557,348964.0130861505,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.53818,192.168.10.30,51345,192.168.10.20,819,1,1,0.000807,1,1,44,40,2478.3147459727384,436183.395291202,396530.35935563815,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.538263,192.168.10.30,51345,192.168.10.20,954,1,1,0.000836,1,1,44,40,2392.3444976076553,421052.63157894736,382775.11961722485,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.538391,192.168.10.30,51345,192.168.10.20,613,1,1,0.000708,1,1,44,40,2824.858757062147,497175.1412429379,451977.4011299435,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.538432,192.168.10.30,51345,192.168.10.20,8,1,1,0.000792,1,1,44,40,2525.2525252525256,444444.4444444445,404040.4040404041,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.538572,192.168.10.30,51345,192.168.10.20,116,1,1,0.000652,1,1,44,40,3067.4846625766872,539877.3006134969,490797.5460122699,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.538721,192.168.10.30,51345,192.168.10.20,263,1,1,0.000633,1,1,44,40,3159.55766192733,556082.1484992101,505529.22590837284,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.538721,192.168.10.30,51345,192.168.10.20,627,1,1,0.000633,1,1,44,40,3159.55766192733,556082.1484992101,505529.22590837284,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.539889,192.168.10.30,51345,192.168.10.20,76,1,1,0.000258,1,1,44,40,7751.937984496125,1364341.085271318,1240310.07751938,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.539889,192.168.10.30,51345,192.168.10.20,572,1,1,0.000411,1,1,44,40,4866.1800486618,856447.6885644769,778588.8077858881,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540056,192.168.10.30,51345,192.168.10.20,117,1,1,0.000353,1,1,44,40,5665.7223796033995,997167.1388101983,906515.5807365439,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540147,192.168.10.30,51345,192.168.10.20,560,1,1,0.000304,1,1,44,40,6578.9473684210525,1157894.7368421052,1052631.5789473683,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.5403,192.168.10.30,51345,192.168.10.20,300,1,1,0.0003,1,1,44,40,6666.666666666667,1173333.3333333335,1066666.6666666667,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540409,192.168.10.30,51345,192.168.10.20,700,1,1,0.000299,1,1,44,40,6688.963210702341,1177257.525083612,1070234.1137123746,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540451,192.168.10.30,51345,192.168.10.20,790,1,1,0.000306,1,1,44,40,6535.9477124183,1150326.797385621,1045751.633986928,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540564,192.168.10.30,51345,192.168.10.20,516,1,1,0.000307,1,1,44,40,6514.657980456026,1146579.8045602606,1042345.2768729642,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540564,192.168.10.30,51345,192.168.10.20,813,1,1,0.000414,1,1,44,40,4830.917874396136,850241.5458937199,772946.8599033817,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540708,192.168.10.30,51345,192.168.10.20,319,1,1,0.000329,1,1,44,40,6079.0273556231,1069908.8145896657,972644.3768996961,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540757,192.168.10.30,51345,192.168.10.20,910,1,1,0.000447,1,1,44,40,4474.272930648769,787472.0357941834,715883.6689038031,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540871,192.168.10.30,51345,192.168.10.20,379,1,1,0.000333,1,1,44,40,6006.006006006006,1057057.057057057,960960.960960961,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.540977,192.168.10.30,51345,192.168.10.20,741,1,1,0.000349,1,1,44,40,5730.659025787965,1008595.9885386819,916905.4441260744,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.541037,192.168.10.30,51345,192.168.10.20,298,1,1,0.000386,1,1,44,40,5181.347150259067,911917.0984455958,829015.5440414507,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.541203,192.168.10.30,51345,192.168.10.20,40,1,1,0.00031,1,1,44,40,6451.612903225807,1135483.8709677418,1032258.0645161291,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.541204,192.168.10.30,51345,192.168.10.20,827,1,1,0.000585,1,1,44,40,3418.8034188034185,601709.4017094017,547008.547008547,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.541325,192.168.10.30,51345,192.168.10.20,696,1,1,0.000464,1,1,44,40,4310.3448275862065,758620.6896551724,689655.172413793,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.541423,192.168.10.30,51345,192.168.10.20,207,1,1,0.000537,1,1,44,40,3724.3947858472993,655493.4823091247,595903.1657355679,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.541513,192.168.10.30,51345,192.168.10.20,641,1,1,0.000632,1,1,44,40,3164.556962025317,556962.0253164558,506329.11392405065,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.541789,192.168.10.30,51345,192.168.10.20,914,1,1,0.000549,1,1,44,40,3642.9872495446266,641165.7559198543,582877.9599271403,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.541789,192.168.10.30,51345,192.168.10.20,668,1,1,0.000681,1,1,44,40,2936.857562408223,516886.9309838473,469897.20998531574,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.54196,192.168.10.30,51345,192.168.10.20,873,1,1,0.00062,1,1,44,40,3225.8064516129034,567741.9354838709,516129.03225806454,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.54196,192.168.10.30,51345,192.168.10.20,915,1,1,0.000693,1,1,44,40,2886.002886002886,507936.50793650793,461760.46176046174,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.542145,192.168.10.30,51345,192.168.10.20,970,1,1,0.0006,1,1,44,40,3333.3333333333335,586666.6666666667,533333.3333333334,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.542145,192.168.10.30,51345,192.168.10.20,521,1,1,0.000764,1,1,44,40,2617.801047120419,460732.9842931937,418848.167539267,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.542338,192.168.10.30,51345,192.168.10.20,862,1,1,0.000571,1,1,44,40,3502.626970227671,616462.3467600701,560420.3152364274,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.542421,192.168.10.30,51345,192.168.10.20,611,1,1,0.000625,1,1,44,40,3200.0,563200.0,512000.0,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.54258,192.168.10.30,51345,192.168.10.20,503,1,1,0.000559,1,1,44,40,3577.8175313059032,629695.8855098389,572450.8050089445,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.542653,192.168.10.30,51345,192.168.10.20,183,1,1,0.00057,1,1,44,40,3508.7719298245615,617543.8596491228,561403.5087719299,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.542745,192.168.10.30,51345,192.168.10.20,897,1,1,0.000584,1,1,44,40,3424.6575342465753,602739.7260273973,547945.205479452,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.542909,192.168.10.30,51345,192.168.10.20,480,1,1,0.000522,1,1,44,40,3831.417624521073,674329.5019157088,613026.8199233717,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.542909,192.168.10.30,51345,192.168.10.20,859,1,1,0.000587,1,1,44,40,3407.155025553663,599659.2844974446,545144.8040885861,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543045,192.168.10.30,51345,192.168.10.20,865,1,1,0.000556,1,1,44,40,3597.1223021582737,633093.5251798561,575539.5683453238,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543139,192.168.10.30,51345,192.168.10.20,618,1,1,0.000566,1,1,44,40,3533.5689045936397,621908.1272084806,565371.0247349823,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543223,192.168.10.30,51345,192.168.10.20,130,1,1,0.000533,1,1,44,40,3752.3452157598495,660412.7579737335,600375.234521576,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543329,192.168.10.30,51345,192.168.10.20,350,1,1,0.000512,1,1,44,40,3906.25,687500.0,625000.0,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543431,192.168.10.30,51345,192.168.10.20,417,1,1,0.000498,1,1,44,40,4016.064257028113,706827.3092369478,642570.281124498,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543496,192.168.10.30,51345,192.168.10.20,871,1,1,0.000515,1,1,44,40,3883.4951456310678,683495.1456310679,621359.2233009709,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543601,192.168.10.30,51345,192.168.10.20,349,1,1,0.000512,1,1,44,40,3906.25,687500.0,625000.0,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543705,192.168.10.30,51345,192.168.10.20,331,1,1,0.000507,1,1,44,40,3944.7731755424065,694280.0788954636,631163.708086785,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543756,192.168.10.30,51345,192.168.10.20,152,1,1,0.00062,1,1,44,40,3225.8064516129034,567741.9354838709,516129.03225806454,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543841,192.168.10.30,51345,192.168.10.20,855,1,1,0.000535,1,1,44,40,3738.3177570093458,657943.9252336449,598130.8411214954,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.543929,192.168.10.30,51345,192.168.10.20,382,1,1,0.000527,1,1,44,40,3795.066413662239,667931.688804554,607210.6261859583,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.544011,192.168.10.30,51345,192.168.10.20,172,1,1,0.000573,1,1,44,40,3490.4013961605583,614310.6457242583,558464.2233856893,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.544113,192.168.10.30,51345,192.168.10.20,394,1,1,0.000471,1,1,44,40,4246.284501061571,747346.0721868365,679405.5201698514,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.544212,192.168.10.30,51345,192.168.10.20,413,1,1,0.000566,1,1,44,40,3533.5689045936397,621908.1272084806,565371.0247349823,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.544376,192.168.10.30,51345,192.168.10.20,835,1,1,0.000403,1,1,44,40,4962.779156327543,873449.1315136477,794044.665012407,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.544376,192.168.10.30,51345,192.168.10.20,497,1,1,0.000403,1,1,44,40,4962.779156327543,873449.1315136477,794044.665012407,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.544456,192.168.10.30,51345,192.168.10.20,427,1,1,0.00041,1,1,44,40,4878.048780487805,858536.5853658536,780487.8048780488,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.544584,192.168.10.30,51345,192.168.10.20,352,1,1,0.000363,1,1,44,40,5509.641873278237,969696.9696969697,881542.699724518,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.545224,192.168.10.30,51345,192.168.10.20,675,1,1,0.000227,1,1,44,40,8810.57268722467,1550660.792951542,1409691.6299559472,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.545224,192.168.10.30,51345,192.168.10.20,468,1,1,0.000368,1,1,44,40,5434.782608695652,956521.7391304348,869565.2173913043,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.545224,192.168.10.30,51345,192.168.10.20,456,1,1,0.000418,1,1,44,40,4784.688995215311,842105.2631578947,765550.2392344497,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
